2013-11-19 01:09:12.898648	Comment is new, inserted!
2013-11-19 01:09:12.910931	Comment is new, inserted!
2013-11-19 01:09:12.923898	Comment is new, inserted!
2013-11-19 01:09:12.939209	Comment is new, inserted!
2013-11-19 01:09:12.952633	Comment is new, inserted!
2013-11-19 01:09:12.965104	Comment is new, inserted!
2013-11-19 01:09:12.970825	Comment is old. Do nothing
2013-11-19 01:09:12.976233	Comment is old. Do nothing
2013-11-19 01:09:12.981584	Comment is old. Do nothing
2013-11-19 01:09:12.986993	Comment is old. Do nothing
2013-11-19 01:09:12.992098	Comment is old. Do nothing
2013-11-19 01:09:12.997321	Comment is old. Do nothing
2013-11-19 01:09:13.002891	Comment is old. Do nothing
2013-11-19 01:09:13.008163	Comment is old. Do nothing
2013-11-19 01:09:13.016823	Comment is old. Do nothing
2013-11-19 01:09:13.026934	Comment is old. Do nothing
2013-11-19 01:09:13.030816	Comment is old. Do nothing
2013-11-19 01:09:13.034761	Comment is old. Do nothing
2013-11-19 01:09:13.039663	Comment is old. Do nothing
2013-11-19 01:09:13.044755	Comment is old. Do nothing
2013-11-19 01:09:13.050215	Comment is old. Do nothing
2013-11-19 01:09:13.054056	Comment is old. Do nothing
2013-11-19 01:09:13.059284	Comment is old. Do nothing
2013-11-19 01:09:13.064672	Comment is old. Do nothing
2013-11-19 01:09:13.070030	Comment is old. Do nothing
2013-11-19 01:09:13.075076	Comment is old. Do nothing
2013-11-19 01:09:13.087822	Comment is new, inserted!
2013-11-19 01:09:13.157348	Current app_index:2, app_id: com.gau.go.touchhelperex.theme.captainbot. Searching comments
2013-11-19 01:09:26.206244	2	is old, preparing to insert. No of comments:	15
2013-11-19 01:09:26.219242	Comment is new, inserted!
2013-11-19 01:09:26.226476	Comment is old. Do nothing
2013-11-19 01:09:26.232276	Comment is old. Do nothing
2013-11-19 01:09:26.238138	Comment is old. Do nothing
2013-11-19 01:09:26.244429	Comment is old. Do nothing
2013-11-19 01:09:26.250007	Comment is old. Do nothing
2013-11-19 01:09:26.254985	Comment is old. Do nothing
2013-11-19 01:09:26.260290	Comment is old. Do nothing
2013-11-19 01:09:26.266040	Comment is old. Do nothing
2013-11-19 01:09:26.271381	Comment is old. Do nothing
2013-11-19 01:09:26.276707	Comment is old. Do nothing
2013-11-19 01:09:26.281816	Comment is old. Do nothing
2013-11-19 01:09:26.287321	Comment is old. Do nothing
2013-11-19 01:09:26.292544	Comment is old. Do nothing
2013-11-19 01:09:26.297789	Comment is old. Do nothing
2013-11-19 01:09:26.356947	Current app_index:3, app_id: com.ytdsearch.player. Searching comments
2013-11-19 01:09:38.866453	3	is old, preparing to insert. No of comments:	86
2013-11-19 01:09:38.878891	Comment is new, inserted!
2013-11-19 01:09:38.890840	Comment is new, inserted!
2013-11-19 01:09:38.902788	Comment is new, inserted!
2013-11-19 01:09:38.910346	Comment is old. Do nothing
2013-11-19 01:09:38.915769	Comment is old. Do nothing
2013-11-19 01:09:38.920974	Comment is old. Do nothing
2013-11-19 01:09:38.926507	Comment is old. Do nothing
2013-11-19 01:09:38.932005	Comment is old. Do nothing
2013-11-19 01:09:38.937758	Comment is old. Do nothing
2013-11-19 01:09:38.943200	Comment is old. Do nothing
2013-11-19 01:09:38.949148	Comment is old. Do nothing
2013-11-19 01:09:38.954592	Comment is old. Do nothing
2013-11-19 01:09:38.959965	Comment is old. Do nothing
2013-11-19 01:09:38.965494	Comment is old. Do nothing
2013-11-19 01:09:38.971556	Comment is old. Do nothing
2013-11-19 01:09:38.978233	Comment is old. Do nothing
2013-11-19 01:09:38.983924	Comment is old. Do nothing
2013-11-19 01:09:38.989205	Comment is old. Do nothing
2013-11-19 01:09:38.994799	Comment is old. Do nothing
2013-11-19 01:09:39.000164	Comment is old. Do nothing
2013-11-19 01:09:39.007702	Comment is old. Do nothing
2013-11-19 01:09:39.013841	Comment is old. Do nothing
2013-11-19 01:09:39.019129	Comment is old. Do nothing
2013-11-19 01:09:39.024607	Comment is old. Do nothing
2013-11-19 01:09:39.030367	Comment is old. Do nothing
2013-11-19 01:09:39.036240	Comment is old. Do nothing
2013-11-19 01:09:39.041517	Comment is old. Do nothing
2013-11-19 01:09:39.048028	Comment is old. Do nothing
2013-11-19 01:09:39.053682	Comment is old. Do nothing
2013-11-19 01:09:39.059045	Comment is old. Do nothing
2013-11-19 01:09:39.064766	Comment is old. Do nothing
2013-11-19 01:09:39.071493	Comment is old. Do nothing
2013-11-19 01:09:39.077974	Comment is old. Do nothing
2013-11-19 01:09:39.083900	Comment is old. Do nothing
2013-11-19 01:09:39.089296	Comment is old. Do nothing
2013-11-19 01:09:39.096474	Comment is old. Do nothing
2013-11-19 01:09:39.102051	Comment is old. Do nothing
2013-11-19 01:09:39.107546	Comment is old. Do nothing
2013-11-19 01:09:39.114071	Comment is old. Do nothing
2013-11-19 01:09:39.120386	Comment is old. Do nothing
2013-11-19 01:09:39.125983	Comment is old. Do nothing
2013-11-19 01:09:39.131309	Comment is old. Do nothing
2013-11-19 01:09:39.136477	Comment is old. Do nothing
2013-11-19 01:09:39.141924	Comment is old. Do nothing
2013-11-19 01:09:39.146911	Comment is old. Do nothing
2013-11-19 01:09:39.152387	Comment is old. Do nothing
2013-11-19 01:09:39.157525	Comment is old. Do nothing
2013-11-19 01:09:39.162715	Comment is old. Do nothing
2013-11-19 01:09:39.167850	Comment is old. Do nothing
2013-11-19 01:09:39.173458	Comment is old. Do nothing
2013-11-19 01:09:39.179398	Comment is old. Do nothing
2013-11-19 01:09:39.185742	Comment is old. Do nothing
2013-11-19 01:09:39.191190	Comment is old. Do nothing
2013-11-19 01:09:39.195986	Comment is old. Do nothing
2013-11-19 01:09:39.201205	Comment is old. Do nothing
2013-11-19 01:09:39.206662	Comment is old. Do nothing
2013-11-19 01:09:39.212656	Comment is old. Do nothing
2013-11-19 01:09:39.218176	Comment is old. Do nothing
2013-11-19 01:09:39.223657	Comment is old. Do nothing
2013-11-19 01:09:39.229151	Comment is old. Do nothing
2013-11-19 01:09:39.234083	Comment is old. Do nothing
2013-11-19 01:09:39.239001	Comment is old. Do nothing
2013-11-19 01:09:39.244193	Comment is old. Do nothing
2013-11-19 01:09:39.250546	Comment is old. Do nothing
2013-11-19 01:09:39.256176	Comment is old. Do nothing
2013-11-19 01:09:39.261868	Comment is old. Do nothing
2013-11-19 01:09:39.267470	Comment is old. Do nothing
2013-11-19 01:09:39.272792	Comment is old. Do nothing
2013-11-19 01:09:39.278460	Comment is old. Do nothing
2013-11-19 01:09:39.283904	Comment is old. Do nothing
2013-11-19 01:09:39.289034	Comment is old. Do nothing
2013-11-19 01:09:39.294082	Comment is old. Do nothing
2013-11-19 01:09:39.299572	Comment is old. Do nothing
2013-11-19 01:09:39.305676	Comment is old. Do nothing
2013-11-19 01:09:39.314897	Comment is old. Do nothing
2013-11-19 01:09:39.321403	Comment is old. Do nothing
2013-11-19 01:09:39.326860	Comment is old. Do nothing
2013-11-19 01:09:39.331913	Comment is old. Do nothing
2013-11-19 01:09:39.336861	Comment is old. Do nothing
2013-11-19 01:09:39.342263	Comment is old. Do nothing
2013-11-19 01:09:39.347367	Comment is old. Do nothing
2013-11-19 01:09:39.352484	Comment is old. Do nothing
2013-11-19 01:09:39.357805	Comment is old. Do nothing
2013-11-19 01:09:39.362950	Comment is old. Do nothing
2013-11-19 01:09:39.367777	Comment is old. Do nothing
2013-11-19 01:09:39.372964	Comment is old. Do nothing
2013-11-19 01:09:39.426716	Current app_index:4, app_id: com.libiitech.libiihospital. Searching comments
2013-11-19 01:09:52.346320	4	is old, preparing to insert. No of comments:	195
2013-11-19 01:09:52.353711	Comment is new, inserted!
2013-11-19 01:09:52.361056	Comment is new, inserted!
2013-11-19 01:09:52.373774	Comment is new, inserted!
2013-11-19 01:09:52.379632	Comment is old. Do nothing
2013-11-19 01:09:52.385211	Comment is old. Do nothing
2013-11-19 01:09:52.391106	Comment is old. Do nothing
2013-11-19 01:09:52.397833	Comment is old. Do nothing
2013-11-19 01:09:52.403238	Comment is old. Do nothing
2013-11-19 01:09:52.408888	Comment is old. Do nothing
2013-11-19 01:09:52.414298	Comment is old. Do nothing
2013-11-19 01:09:52.419547	Comment is old. Do nothing
2013-11-19 01:09:52.424863	Comment is old. Do nothing
2013-11-19 01:09:52.430209	Comment is old. Do nothing
2013-11-19 01:09:52.435470	Comment is old. Do nothing
2013-11-19 01:09:52.441991	Comment is old. Do nothing
2013-11-19 01:09:52.448115	Comment is old. Do nothing
2013-11-19 01:09:52.453786	Comment is old. Do nothing
2013-11-19 01:09:52.460270	Comment is old. Do nothing
2013-11-19 01:09:52.465613	Comment is old. Do nothing
2013-11-19 01:09:52.470553	Comment is old. Do nothing
2013-11-19 01:09:52.475848	Comment is old. Do nothing
2013-11-19 01:09:52.481355	Comment is old. Do nothing
2013-11-19 01:09:52.486889	Comment is old. Do nothing
2013-11-19 01:09:52.492482	Comment is old. Do nothing
2013-11-19 01:09:52.498290	Comment is old. Do nothing
2013-11-19 01:09:52.505269	Comment is old. Do nothing
2013-11-19 01:09:52.511905	Comment is old. Do nothing
2013-11-19 01:09:52.517279	Comment is old. Do nothing
2013-11-19 01:09:52.522583	Comment is old. Do nothing
2013-11-19 01:09:52.527953	Comment is old. Do nothing
2013-11-19 01:09:52.532996	Comment is old. Do nothing
2013-11-19 01:09:52.538800	Comment is old. Do nothing
2013-11-19 01:09:52.544149	Comment is old. Do nothing
2013-11-19 01:09:52.549977	Comment is old. Do nothing
2013-11-19 01:09:52.556061	Comment is old. Do nothing
2013-11-19 01:09:52.564243	Comment is old. Do nothing
2013-11-19 01:09:52.569734	Comment is old. Do nothing
2013-11-19 01:09:52.576420	Comment is old. Do nothing
2013-11-19 01:09:52.583703	Comment is old. Do nothing
2013-11-19 01:09:52.589705	Comment is old. Do nothing
2013-11-19 01:09:52.596152	Comment is old. Do nothing
2013-11-19 01:09:52.601894	Comment is old. Do nothing
2013-11-19 01:09:52.607446	Comment is old. Do nothing
2013-11-19 01:09:52.613093	Comment is old. Do nothing
2013-11-19 01:09:52.618601	Comment is old. Do nothing
2013-11-19 01:09:52.623975	Comment is old. Do nothing
2013-11-19 01:09:52.629486	Comment is old. Do nothing
2013-11-19 01:09:52.634676	Comment is old. Do nothing
2013-11-19 01:09:52.640035	Comment is old. Do nothing
2013-11-19 01:09:52.645362	Comment is old. Do nothing
2013-11-19 01:09:52.652076	Comment is old. Do nothing
2013-11-19 01:09:52.657777	Comment is old. Do nothing
2013-11-19 01:09:52.663021	Comment is old. Do nothing
2013-11-19 01:09:52.668248	Comment is old. Do nothing
2013-11-19 01:09:52.673854	Comment is old. Do nothing
2013-11-19 01:09:52.679051	Comment is old. Do nothing
2013-11-19 01:09:52.684346	Comment is old. Do nothing
2013-11-19 01:09:52.691636	Comment is old. Do nothing
2013-11-19 01:09:52.697715	Comment is old. Do nothing
2013-11-19 01:09:52.703431	Comment is old. Do nothing
2013-11-19 01:09:52.708967	Comment is old. Do nothing
2013-11-19 01:09:52.714572	Comment is old. Do nothing
2013-11-19 01:09:52.720956	Comment is old. Do nothing
2013-11-19 01:09:52.726404	Comment is old. Do nothing
2013-11-19 01:09:52.731582	Comment is old. Do nothing
2013-11-19 01:09:52.737407	Comment is old. Do nothing
2013-11-19 01:09:52.742441	Comment is old. Do nothing
2013-11-19 01:09:52.747394	Comment is old. Do nothing
2013-11-19 01:09:52.752334	Comment is old. Do nothing
2013-11-19 01:09:52.757638	Comment is old. Do nothing
2013-11-19 01:09:52.763041	Comment is old. Do nothing
2013-11-19 01:09:52.768774	Comment is old. Do nothing
2013-11-19 01:09:52.774169	Comment is old. Do nothing
2013-11-19 01:09:52.779496	Comment is old. Do nothing
2013-11-19 01:09:52.785712	Comment is old. Do nothing
2013-11-19 01:09:52.792114	Comment is old. Do nothing
2013-11-19 01:09:52.797685	Comment is old. Do nothing
2013-11-19 01:09:52.803232	Comment is old. Do nothing
2013-11-19 01:09:52.808777	Comment is old. Do nothing
2013-11-19 01:09:52.814202	Comment is old. Do nothing
2013-11-19 01:09:52.819164	Comment is old. Do nothing
2013-11-19 01:09:52.824428	Comment is old. Do nothing
2013-11-19 01:09:52.829592	Comment is old. Do nothing
2013-11-19 01:09:52.835105	Comment is old. Do nothing
2013-11-19 01:09:52.840456	Comment is old. Do nothing
2013-11-19 01:09:52.845806	Comment is old. Do nothing
2013-11-19 01:09:52.852305	Comment is old. Do nothing
2013-11-19 01:09:52.857701	Comment is old. Do nothing
2013-11-19 01:09:52.863249	Comment is old. Do nothing
2013-11-19 01:09:52.868598	Comment is old. Do nothing
2013-11-19 01:09:52.874224	Comment is old. Do nothing
2013-11-19 01:09:52.879298	Comment is old. Do nothing
2013-11-19 01:09:52.884525	Comment is old. Do nothing
2013-11-19 01:09:52.890413	Comment is old. Do nothing
2013-11-19 01:09:52.897071	Comment is old. Do nothing
2013-11-19 01:09:52.902585	Comment is old. Do nothing
2013-11-19 01:09:52.909183	Comment is old. Do nothing
2013-11-19 01:09:52.915030	Comment is old. Do nothing
2013-11-19 01:09:52.920749	Comment is old. Do nothing
2013-11-19 01:09:52.926003	Comment is old. Do nothing
2013-11-19 01:09:52.931677	Comment is old. Do nothing
2013-11-19 01:09:52.937047	Comment is old. Do nothing
2013-11-19 01:09:52.942426	Comment is old. Do nothing
2013-11-19 01:09:52.947742	Comment is old. Do nothing
2013-11-19 01:09:52.953186	Comment is old. Do nothing
2013-11-19 01:09:52.958560	Comment is old. Do nothing
2013-11-19 01:09:52.963732	Comment is old. Do nothing
2013-11-19 01:09:52.969004	Comment is old. Do nothing
2013-11-19 01:09:52.974444	Comment is old. Do nothing
2013-11-19 01:09:52.979828	Comment is old. Do nothing
2013-11-19 01:09:52.986199	Comment is old. Do nothing
2013-11-19 01:09:52.992950	Comment is old. Do nothing
2013-11-19 01:09:52.998760	Comment is old. Do nothing
2013-11-19 01:09:53.004037	Comment is old. Do nothing
2013-11-19 01:09:53.009856	Comment is old. Do nothing
2013-11-19 01:09:53.015239	Comment is old. Do nothing
2013-11-19 01:09:53.020559	Comment is old. Do nothing
2013-11-19 01:09:53.025755	Comment is old. Do nothing
2013-11-19 01:09:53.031218	Comment is old. Do nothing
2013-11-19 01:09:53.036430	Comment is old. Do nothing
2013-11-19 01:09:53.042022	Comment is old. Do nothing
2013-11-19 01:09:53.047580	Comment is old. Do nothing
2013-11-19 01:09:53.053911	Comment is old. Do nothing
2013-11-19 01:09:53.058961	Comment is old. Do nothing
2013-11-19 01:09:53.064101	Comment is old. Do nothing
2013-11-19 01:09:53.069543	Comment is old. Do nothing
2013-11-19 01:09:53.074827	Comment is old. Do nothing
2013-11-19 01:09:53.079937	Comment is old. Do nothing
2013-11-19 01:09:53.085091	Comment is old. Do nothing
2013-11-19 01:09:53.090623	Comment is old. Do nothing
2013-11-19 01:09:53.096288	Comment is old. Do nothing
2013-11-19 01:09:53.101867	Comment is old. Do nothing
2013-11-19 01:09:53.106994	Comment is old. Do nothing
2013-11-19 01:09:53.112699	Comment is old. Do nothing
2013-11-19 01:09:53.118884	Comment is old. Do nothing
2013-11-19 01:09:53.123944	Comment is old. Do nothing
2013-11-19 01:09:53.129275	Comment is old. Do nothing
2013-11-19 01:09:53.134696	Comment is old. Do nothing
2013-11-19 01:09:53.139847	Comment is old. Do nothing
2013-11-19 01:09:53.145565	Comment is old. Do nothing
2013-11-19 01:09:53.150845	Comment is old. Do nothing
2013-11-19 01:09:53.156234	Comment is old. Do nothing
2013-11-19 01:09:53.161507	Comment is old. Do nothing
2013-11-19 01:09:53.167717	Comment is old. Do nothing
2013-11-19 01:09:53.173016	Comment is old. Do nothing
2013-11-19 01:09:53.178848	Comment is old. Do nothing
2013-11-19 01:09:53.184903	Comment is old. Do nothing
2013-11-19 01:09:53.190624	Comment is old. Do nothing
2013-11-19 01:09:53.197607	Comment is old. Do nothing
2013-11-19 01:09:53.203377	Comment is old. Do nothing
2013-11-19 01:09:53.210102	Comment is old. Do nothing
2013-11-19 01:09:53.215730	Comment is old. Do nothing
2013-11-19 01:09:53.221084	Comment is old. Do nothing
2013-11-19 01:09:53.226427	Comment is old. Do nothing
2013-11-19 01:09:53.231915	Comment is old. Do nothing
2013-11-19 01:09:53.237343	Comment is old. Do nothing
2013-11-19 01:09:53.243259	Comment is old. Do nothing
2013-11-19 01:09:53.248399	Comment is old. Do nothing
2013-11-19 01:09:53.254603	Comment is old. Do nothing
2013-11-19 01:09:53.260052	Comment is old. Do nothing
2013-11-19 01:09:53.265139	Comment is old. Do nothing
2013-11-19 01:09:53.270277	Comment is old. Do nothing
2013-11-19 01:09:53.275847	Comment is old. Do nothing
2013-11-19 01:09:53.281425	Comment is old. Do nothing
2013-11-19 01:09:53.286871	Comment is old. Do nothing
2013-11-19 01:09:53.293776	Comment is old. Do nothing
2013-11-19 01:09:53.299646	Comment is old. Do nothing
2013-11-19 01:09:53.305251	Comment is old. Do nothing
2013-11-19 01:09:53.310616	Comment is old. Do nothing
2013-11-19 01:09:53.316189	Comment is old. Do nothing
2013-11-19 01:09:53.322310	Comment is old. Do nothing
2013-11-19 01:09:53.327706	Comment is old. Do nothing
2013-11-19 01:09:53.332942	Comment is old. Do nothing
2013-11-19 01:09:53.338206	Comment is old. Do nothing
2013-11-19 01:09:53.344120	Comment is old. Do nothing
2013-11-19 01:09:53.349854	Comment is old. Do nothing
2013-11-19 01:09:53.355131	Comment is old. Do nothing
2013-11-19 01:09:53.360203	Comment is old. Do nothing
2013-11-19 01:09:53.365698	Comment is old. Do nothing
2013-11-19 01:09:53.370897	Comment is old. Do nothing
2013-11-19 01:09:53.374620	Comment is old. Do nothing
2013-11-19 01:09:53.378346	Comment is old. Do nothing
2013-11-19 01:09:53.384862	Comment is old. Do nothing
2013-11-19 01:09:53.388405	Comment is old. Do nothing
2013-11-19 01:09:53.390731	Comment is old. Do nothing
2013-11-19 01:09:53.392732	Comment is old. Do nothing
2013-11-19 01:09:53.394920	Comment is old. Do nothing
2013-11-19 01:09:53.396938	Comment is old. Do nothing
2013-11-19 01:09:53.398678	Comment is old. Do nothing
2013-11-19 01:09:53.400267	Comment is old. Do nothing
2013-11-19 01:09:53.402276	Comment is old. Do nothing
2013-11-19 01:09:53.404384	Comment is old. Do nothing
2013-11-19 01:09:53.406486	Comment is old. Do nothing
2013-11-19 01:09:53.408838	Comment is old. Do nothing
2013-11-19 01:09:53.411839	Comment is old. Do nothing
2013-11-19 01:09:53.443964	Current app_index:5, app_id: com.ubisoft.rayman.fiestarun. Searching comments
2013-11-19 01:10:06.555018	5	is old, preparing to insert. No of comments:	208
2013-11-19 01:10:06.562357	Comment is new, inserted!
2013-11-19 01:10:06.571396	Comment is new, inserted!
2013-11-19 01:10:06.583618	Comment is new, inserted!
2013-11-19 01:10:06.597183	Comment is new, inserted!
2013-11-19 01:10:06.609766	Comment is new, inserted!
2013-11-19 01:10:06.622780	Comment is new, inserted!
2013-11-19 01:10:06.628780	Comment is old. Do nothing
2013-11-19 01:10:06.634254	Comment is old. Do nothing
2013-11-19 01:10:06.639608	Comment is old. Do nothing
2013-11-19 01:10:06.645181	Comment is old. Do nothing
2013-11-19 01:10:06.651088	Comment is old. Do nothing
2013-11-19 01:10:06.656788	Comment is old. Do nothing
2013-11-19 01:10:06.662464	Comment is old. Do nothing
2013-11-19 01:10:06.668047	Comment is old. Do nothing
2013-11-19 01:10:06.673347	Comment is old. Do nothing
2013-11-19 01:10:06.676564	Comment is old. Do nothing
2013-11-19 01:10:06.681331	Comment is old. Do nothing
2013-11-19 01:10:06.686347	Comment is old. Do nothing
2013-11-19 01:10:06.691577	Comment is old. Do nothing
2013-11-19 01:10:06.697044	Comment is old. Do nothing
2013-11-19 01:10:06.702447	Comment is old. Do nothing
2013-11-19 01:10:06.709932	Comment is old. Do nothing
2013-11-19 01:10:06.717056	Comment is old. Do nothing
2013-11-19 01:10:06.722758	Comment is old. Do nothing
2013-11-19 01:10:06.728638	Comment is old. Do nothing
2013-11-19 01:10:06.734054	Comment is old. Do nothing
2013-11-19 01:10:06.739098	Comment is old. Do nothing
2013-11-19 01:10:06.744211	Comment is old. Do nothing
2013-11-19 01:10:06.749431	Comment is old. Do nothing
2013-11-19 01:10:06.754973	Comment is old. Do nothing
2013-11-19 01:10:06.762333	Comment is old. Do nothing
2013-11-19 01:10:06.768352	Comment is old. Do nothing
2013-11-19 01:10:06.774322	Comment is old. Do nothing
2013-11-19 01:10:06.779936	Comment is old. Do nothing
2013-11-19 01:10:06.785461	Comment is old. Do nothing
2013-11-19 01:10:06.790788	Comment is old. Do nothing
2013-11-19 01:10:06.797360	Comment is old. Do nothing
2013-11-19 01:10:06.802955	Comment is old. Do nothing
2013-11-19 01:10:06.808695	Comment is old. Do nothing
2013-11-19 01:10:06.814170	Comment is old. Do nothing
2013-11-19 01:10:06.819355	Comment is old. Do nothing
2013-11-19 01:10:06.824414	Comment is old. Do nothing
2013-11-19 01:10:06.829861	Comment is old. Do nothing
2013-11-19 01:10:06.834970	Comment is old. Do nothing
2013-11-19 01:10:06.840309	Comment is old. Do nothing
2013-11-19 01:10:06.845762	Comment is old. Do nothing
2013-11-19 01:10:06.850989	Comment is old. Do nothing
2013-11-19 01:10:06.856232	Comment is old. Do nothing
2013-11-19 01:10:06.862421	Comment is old. Do nothing
2013-11-19 01:10:06.867686	Comment is old. Do nothing
2013-11-19 01:10:06.873090	Comment is old. Do nothing
2013-11-19 01:10:06.879284	Comment is old. Do nothing
2013-11-19 01:10:06.885413	Comment is old. Do nothing
2013-11-19 01:10:06.891181	Comment is old. Do nothing
2013-11-19 01:10:06.896787	Comment is old. Do nothing
2013-11-19 01:10:06.903034	Comment is old. Do nothing
2013-11-19 01:10:06.908550	Comment is old. Do nothing
2013-11-19 01:10:06.913990	Comment is old. Do nothing
2013-11-19 01:10:06.919793	Comment is old. Do nothing
2013-11-19 01:10:06.925293	Comment is old. Do nothing
2013-11-19 01:10:06.931476	Comment is old. Do nothing
2013-11-19 01:10:06.937008	Comment is old. Do nothing
2013-11-19 01:10:06.942613	Comment is old. Do nothing
2013-11-19 01:10:06.947710	Comment is old. Do nothing
2013-11-19 01:10:06.952624	Comment is old. Do nothing
2013-11-19 01:10:06.957616	Comment is old. Do nothing
2013-11-19 01:10:06.962497	Comment is old. Do nothing
2013-11-19 01:10:06.967245	Comment is old. Do nothing
2013-11-19 01:10:06.972114	Comment is old. Do nothing
2013-11-19 01:10:06.977034	Comment is old. Do nothing
2013-11-19 01:10:06.983085	Comment is old. Do nothing
2013-11-19 01:10:06.988558	Comment is old. Do nothing
2013-11-19 01:10:06.994718	Comment is old. Do nothing
2013-11-19 01:10:06.999733	Comment is old. Do nothing
2013-11-19 01:10:07.004644	Comment is old. Do nothing
2013-11-19 01:10:07.010454	Comment is old. Do nothing
2013-11-19 01:10:07.016223	Comment is old. Do nothing
2013-11-19 01:10:07.021590	Comment is old. Do nothing
2013-11-19 01:10:07.027044	Comment is old. Do nothing
2013-11-19 01:10:07.031836	Comment is old. Do nothing
2013-11-19 01:10:07.037505	Comment is old. Do nothing
2013-11-19 01:10:07.042711	Comment is old. Do nothing
2013-11-19 01:10:07.047754	Comment is old. Do nothing
2013-11-19 01:10:07.053286	Comment is old. Do nothing
2013-11-19 01:10:07.059542	Comment is old. Do nothing
2013-11-19 01:10:07.065051	Comment is old. Do nothing
2013-11-19 01:10:07.070363	Comment is old. Do nothing
2013-11-19 01:10:07.075882	Comment is old. Do nothing
2013-11-19 01:10:07.081572	Comment is old. Do nothing
2013-11-19 01:10:07.087399	Comment is old. Do nothing
2013-11-19 01:10:07.093073	Comment is old. Do nothing
2013-11-19 01:10:07.099195	Comment is old. Do nothing
2013-11-19 01:10:07.104691	Comment is old. Do nothing
2013-11-19 01:10:07.110478	Comment is old. Do nothing
2013-11-19 01:10:07.115581	Comment is old. Do nothing
2013-11-19 01:10:07.121095	Comment is old. Do nothing
2013-11-19 01:10:07.127304	Comment is old. Do nothing
2013-11-19 01:10:07.132690	Comment is old. Do nothing
2013-11-19 01:10:07.137870	Comment is old. Do nothing
2013-11-19 01:10:07.143041	Comment is old. Do nothing
2013-11-19 01:10:07.148432	Comment is old. Do nothing
2013-11-19 01:10:07.153976	Comment is old. Do nothing
2013-11-19 01:10:07.159862	Comment is old. Do nothing
2013-11-19 01:10:07.165279	Comment is old. Do nothing
2013-11-19 01:10:07.171606	Comment is old. Do nothing
2013-11-19 01:10:07.177408	Comment is old. Do nothing
2013-11-19 01:10:07.185245	Comment is old. Do nothing
2013-11-19 01:10:07.191050	Comment is old. Do nothing
2013-11-19 01:10:07.197867	Comment is old. Do nothing
2013-11-19 01:10:07.203678	Comment is old. Do nothing
2013-11-19 01:10:07.209112	Comment is old. Do nothing
2013-11-19 01:10:07.214618	Comment is old. Do nothing
2013-11-19 01:10:07.219912	Comment is old. Do nothing
2013-11-19 01:10:07.225491	Comment is old. Do nothing
2013-11-19 01:10:07.230898	Comment is old. Do nothing
2013-11-19 01:10:07.236297	Comment is old. Do nothing
2013-11-19 01:10:07.242054	Comment is old. Do nothing
2013-11-19 01:10:07.247175	Comment is old. Do nothing
2013-11-19 01:10:07.252707	Comment is old. Do nothing
2013-11-19 01:10:07.258770	Comment is old. Do nothing
